Konečného náměstí,16.595426,49.204484
Rybkova,16.593602,49.205908
Tábor,16.587228,49.210271
Králova,16.583386,49.211297
Burianovo náměstí,16.578371,49.212482
Mozolky,16.574628,49.213712
Rosického náměstí,16.567996,49.214438
Sochorova,16.564341,49.213406
Vlhká,16.618976,49.191847
Masná,16.625642,49.191244
Životského,16.633968,49.191036
Geislerova,16.635345,49.19278
Židovský hřbitov,16.641711,49.191354
Krásného,16.650066,49.190434
Bělohorská,16.6637,49.190201
Bílá hora,16.667411,49.194847
Líšeňská,16.664849,49.197876
Novolíšeňská,16.670642,49.202014
Nerudova,16.595654,49.206566
Klusáčkova,16.592666,49.212365
Tererova,16.589173,49.21589
Dobrovského,16.587876,49.217769
Skácelova,16.585096,49.221886
Červinkova,16.582624,49.22545
Technické muzeum,16.582285,49.228047
Náměstí Míru,16.581885,49.201971
Heinrichova,16.584511,49.200413
Všetičkova,16.589335,49.198648
Úvoz,16.593189,49.198275
Obilní trh,16.598215,49.198022
Komenského náměstí,16.602612,49.197135
Náměstí Svobody,16.607991,49.19564
Zelný trh,16.610226,49.192725
Trávníčkova,16.625679,49.204439
Mostecká,16.627792,49.20703
Vozovna Husovice,16.629789,49.208331
Náměstí Republiky,16.633523,49.210591
Tomkovo náměstí,16.635426,49.212992
Kotlanova,16.681048,49.209763
Masarova,16.677557,49.206997
Soukenická,16.60696,49.188555
Křídlovická,16.602715,49.184769
Vojtova,16.600361,49.182294
Vsetínská,16.597508,49.179209
Krematorium,16.586427,49.172308
Běloruská,16.580895,49.170755
Švermova,16.573246,49.169262
Západní brána,16.567125,49.173486
Šilingrovo náměstí,16.60424,49.1923
Nemocnice u sv. Anny,16.598757,49.191523
Zdráhalova,16.623791,49.209297
Venhudova,16.624955,49.212094
Štefánikova čtvrť,16.627834,49.216769
Komín smyčka,16.556125,49.216183
Čertova rokle,16.622909,49.226406
Halasovo náměstí,16.622837,49.223413
Fügnerova,16.619336,49.219868
Bieblova,16.615488,49.216071
Lesnická,16.617065,49.212985
Zemědělská,16.618463,49.210627
Tomanova,16.620381,49.207862
Karpatská,16.562077,49.168113
Dunajská,16.55664,49.169066
Starý Lískovec smyčka,16.554527,49.171366
Buzkova,16.641228,49.194159
Otakara Ševčíka,16.645949,49.19523
Dělnický dům,16.650177,49.195559
Juliánov,16.654392,49.196124
ZKL,16.673776,49.194481
Slévárna Heunisch,16.678365,49.195711
Zetor - silnice,16.670053,49.200807
Vozovna Slatina,16.672433,49.183123
Podstránská,16.66649,49.186855
Špačkova,16.659552,49.190815
Podlomní,16.654989,49.192497
Gajdošova,16.645995,49.198286
Židenice kasárna,16.642414,49.208445
Karlova,16.643814,49.213487
Maloměřický most,16.644043,49.21555
Proškovo náměstí,16.643397,49.220207
Obřan školy,16.644811,49.222872
Čtvery hony,16.645584,49.226227
Hlaváčova,16.648882,49.229183
Bílovická,16.64875,49.232484
Obřany sídliště,16.644187,49.235525
Bílovice nad Svitavou Na Nivách,16.658911,49.2426
Vlárská,16.671647,49.180745
Ericha Roučky,16.66987,49.174784
Vlastimila Pecha,16.662407,49.179751
Těžební,16.656437,49.182639
Univerzitní kampus,16.566488,49.178062
Čtvrtě,16.56227,49.178814
Raisova,16.56253,49.181938
Kluchova,16.563258,49.183183
Lesní,16.564655,49.185631
Anthropos,16.56677,49.193356
Tvrdého,16.594363,49.196349
Čápkova,16.59342,49.203816
Zimní stadion,16.609503,49.209511
Provazníkova,16.624002,49.214473
