"Kluchova 348",16.5603823,49.1848025
"Jahodová 49",16.6563376,49.1539792
" 31",16.596912325079785,49.21866115
"Mácova 16",16.5644521,49.2646903
"Pod kopcem 940",16.4960698,49.2055977
"Bešůvka 795",16.4849567,49.2033399
"Elišky Krásnohorské 737",16.6313397,49.1867514
"Kounicova 36",16.5914794,49.2112949
"Klímova 2062",16.5842249,49.2136131
"Zborovská 2389",16.5836066,49.2127839
"Luční 2557",16.5719927,49.2155172
"Záhřebská 2491",16.5829262,49.2192242
"Voroněžská 2544",16.5849555,49.2165006
"Voroněžská 2548",16.5846629,49.2151319
"V Újezdech 569",16.5722038,49.2428229
"Matalova 359",16.576083,49.2404867
"Višňová 328",16.5777755,49.2411294
"Mandloňová 348",16.578902,49.2397617
"Jabloňová 603",16.5847951,49.2366356
"Velkopavlovická 4062",16.6633403,49.2046169
"Teyschlova 1125",16.5018741,49.2160416
"Obvodová 1156",16.530852,49.2291093
" 1066",16.6113382,49.1922443
"Černého 780",16.5254163,49.2172176
"Laštůvkova 746",16.5231673,49.2214518
"Ondrouškova 857",16.5174424,49.2193587
"Mutěnická 4182",16.6598585,49.2037116
"Eliášova 1309",16.579368,49.2089691
"Foltýnova 1000",16.5100743,49.2150052
"Horákova 3080",16.5767196,49.206502
"Rerychova 1078",16.5058875,49.2168587
"Foustkova 108",16.5774502,49.2031636
"Horákova 991",16.5765669,49.2074383
"Teyschlova 1350",16.5013279,49.216622
"Jana Nečase 966",16.5751843,49.2064578
"Zeleného 825",16.5774977,49.2082867
"Listnatá 1034",16.4956484,49.2190668
"Laštůvkova 710",16.5223558,49.2211988
"Foustkova 107",16.5778931,49.2033758
"Klimešova 128",16.6083769,49.2813801
"Příhon 89",16.6069592,49.2786295
"Drozdí 210",16.6070657,49.2751626
"U luhu 320",16.5259169,49.2391868
"U památníku 106",16.5272409,49.2354931
"Blatouchová 1085",16.6316416,49.1849427
"Kovácká 1086",16.6326048,49.1845973
"Rebešovická 120",16.656813408532592,49.13202125
"Borodinova 313",16.5449612,49.1972835
"Mírová 92",16.6360396,49.1772196
"Pod nemocnicí 595",16.5756114,49.1729496
"Nad topoly 805",16.6582599,49.1334903
"V rejích 894",16.6548644,49.1387771
"Mutěnická 4187",16.6588931,49.203707
"Blatnická 4196",16.6602703,49.2086656
"Glinkova 389",16.5427967,49.1953538
"Bzenecká 4224",16.6630309,49.2072237
"Vedlejší 697",16.5705703,49.1703293
"Bzenecká 4244",16.661222,49.207249
"K Rybníku 597",16.5714628,49.244704
"Přední 1102",16.6306889,49.1856486
"Glinkova 295",16.5441186,49.1951898
"Za mostem 640",16.6237909,49.1803676
"Chopinova 299",16.5311353,49.19532
"Rajhradská 398",16.59984,49.1615798
"Rozhraní 612",16.5947584,49.1552866
"Uzbecká 554",16.5801463,49.1709669
"Bohuňova 85",16.5788253,49.1659252
"Okrouhlá 357",16.5715574,49.1692841
