Čtvrtě 319 Brno,16.5610836,49.1791618
Pod nemocnicí 497 Brno,16.5780161,49.1727563
Neužilova 687 Brno,16.5779625,49.1694524
Skopalíkova 3766 Brno,16.6392907,49.2074988
Havelkova 689 Brno,16.5782951,49.1693051
Velkopavlovická 4073 Brno,16.6635671,49.2039907
Spojovací 2040 Brno,16.5873913,49.2125359
Švermova 601 Brno,16.569024,49.1682769
Okrouhlá 282 Brno,16.5694223,49.1696629
Husovická 900 Brno,16.6288578,49.2044293
Loosova 357 Brno,16.6153316,49.2318924
Vedlejší 694 Brno,16.5697978,49.1706519
Oblá 459 Brno,16.552080547211155,49.176132100000004
Kartouzská 228 Brno,16.5983682,49.2162033
Svážná 396 Brno,16.5554560956,49.1745023
Nezvalova 398 Brno,16.6265633,49.2250196
Bořetická 4240 Brno,16.6570827,49.2027539
Milénova 134 Brno,16.6225907,49.2292611
Bieblova 1767 Brno,16.6205214,49.2168547
Sabinova 2514 Brno,16.5744778,49.2193781
Čejkovická 4114 Brno,16.6620823,49.2010916
Záhřebská 2491 Brno,16.5829262,49.2192242
Pastevní 43 Brno,16.6552619,49.1539543
Malínská 860 Brno,16.6632579,49.1506211
ulice 1. května 792 Brno,16.662003,49.1495463
V pískách 444 Brno,16.654621,49.1440202
U potoka 440 Brno,16.6478835,49.1449423
Mácova 307 Brno,16.5640473,49.2648235
náměstí 3. května 5 Brno,16.5967272,49.2713599
Palírenská 448 Brno,16.568507,49.2422863
Křivánkovo náměstí 1020 Brno,16.486885,49.2080126
Pod kopcem 977 Brno,16.4982805,49.2063307
Bešůvka 782 Brno,16.4850606,49.2043299
Keřová 706 Brno,16.4833851,49.203028
U hájovny 405 Brno,16.4775841,49.2051317
Kovácká 1086 Brno,16.6326048,49.1845973
Jánošíkova 837 Brno,16.6509323,49.1288719
Pěkná 634 Brno,16.6539657,49.1302367
Fanderlíkova 71 Brno,16.575273,49.21053
Zborovská 940 Brno,16.5888139,49.2113069
náměstí Svornosti 2385 Brno,16.5818397,49.2145556
Skácelova 2668 Brno,16.5871647,49.221461
Hudcova 309 Brno,16.5732303,49.2403965
Nadační 581 Brno,16.5699821,49.2451351
V Újezdech 596 Brno,16.5709673,49.2444976
Borůvková 542 Brno,16.5796898,49.2380064
Třešňová 335 Brno,16.5767027,49.2407215
Ovocná 398 Brno,16.5770723,49.2404637
Suzova 358 Brno,16.5820939,49.2391907
Rybízová 477 Brno,16.5828536,49.236803
Ostružinová 499 Brno,16.5820634,49.2371205
K lázinkám 129 Brno,16.6503137,49.1350156
Šromova 643 Brno,16.6522044,49.1290454
Trtílkova 436 Brno,16.6132875,49.2253075
Blažkova 20 Brno,16.6283243,49.2309177
Tržní 143 Brno,16.6298125,49.1908051
Černovičky 1427 Brno,16.6648797,49.1848418
Rousínovská 1054 Brno,16.6883687,49.1803329
Teyschlova 1117 Brno,16.5023524,49.2169081
Haškova 139 Brno,16.622945,49.2324176
Kuršova 976 Brno,16.5067987,49.218805
Vondrákova 636 Brno,16.5274422,49.2215881
Opálkova 758 Brno,16.5321631,49.2216254
Palackého náměstí 89 Brno,16.5808078,49.2502692
Štouračova 1262 Brno,16.5174711,49.2155841
Píškova 584 Brno,16.5235656,49.2264687
Větrná 613 Brno,16.5224284,49.2247756
Rakovecká 1169 Brno,16.5113891,49.2280028
Kachlíkova 884 Brno,16.5148458,49.2215411
Gorkého 67 Brno,16.5974474,49.1998364
Fleischnerova 937 Brno,16.5121764,49.2195632
Vejrostova 1361 Brno,16.507116,49.2207343
Ečerova 962 Brno,16.5102447,49.2206104
Foltýnova 1003 Brno,16.5086974,49.2143521
Rerychova 1074 Brno,16.505661,49.216281
Hvozdecká 998 Brno,16.4971312,49.2170675
Říčanská 989 Brno,16.4970094,49.2193594
Elgartova 1452 Brno,16.6299686,49.2132319
Příhon 109 Brno,16.6063615,49.2787927
Za školou 649 Brno,16.6255078,49.1783978
Kšírova 701 Brno,16.6193441,49.1643944
Moravanská 189 Brno,16.5980131,49.1441478
Amerlingova 743 Brno,16.5781947,49.1677711
Obilní trh 68 Brno,16.5981383,49.1995896
Sokolnická 142 Brno,16.6668294,49.1415591
Moravská 836 Brno,16.666635,49.1409462
Pod kaštany 2293 Brno,16.5903431,49.2114554
Poznaňská 2454 Brno,16.5790536,49.2176366
Broskvoňová 431 Brno,16.5825967,49.2389106
Jílkova 3290 Brno,16.6341005,49.1959242
Bochořákova 2534 Brno,16.5703759,49.2206385
Kamechy 1346 Brno,16.5027741,49.2162093
Kvapilova 2481 Brno,16.5781925,49.2197822
Otakara Ševčíka 3001 Brno,16.64782,49.1914912
Nezamyslova 760 Brno,16.6474979,49.191155
Vaníčkova 587 Brno,16.6313132,49.1972945
Dufkovo nábřeží 579 Brno,16.6192865,49.1708874
Bernáčkova 93 Brno,16.6241746,49.1544187
Krokova 583 Brno,16.6315888,49.197462
Bubeníčkova 4388 Brno,16.6421729,49.2016785
Krásného 3845 Brno,16.6588345,49.1895847
Spodní 676 Brno,16.5770034,49.1669056
Rolnická 660 Brno,16.578067,49.166536
Souběžná 263 Brno,16.659508,49.190444
Křepelčí 981 Brno,16.4972532,49.2174473
Brechtova 32 Brno,16.6275677,49.23372
Koperníkova 802 Brno,16.6382123,49.2038912
Kluchova 348 Brno,16.5603823,49.1848025
Jahodová 49 Brno,16.6563376,49.1539792
Matalova 359 Brno,16.576083,49.2404867
Višňová 328 Brno,16.5777755,49.2411294
Mandloňová 348 Brno,16.578902,49.2397617
Jabloňová 603 Brno,16.5847951,49.2366356
Obvodová 1156 Brno,16.530852,49.2291093
Černého 780 Brno,16.5254163,49.2172176
Laštůvkova 746 Brno,16.5231673,49.2214518
Bráfova 2112 Brno,16.5745464,49.2108472
Mutěnická 4182 Brno,16.6598585,49.2037116
Eliášova 1309 Brno,16.579368,49.2089691
Horákova 3080 Brno,16.5767196,49.206502
Foustkova 108 Brno,16.5774502,49.2031636
Jana Nečase 966 Brno,16.5751843,49.2064578
Zeleného 825 Brno,16.5774977,49.2082867
Listnatá 1034 Brno,16.4956484,49.2190668
Drozdí 210 Brno,16.6070657,49.2751626
U luhu 320 Brno,16.5259169,49.2391868
U památníku 106 Brno,16.5272409,49.2354931
Brožíkova 50 Brno,16.619653,49.2267741
Rebešovická 120 Brno,16.656813408532592,49.13202125
Bořivojova 1972 Brno,16.6481179,49.1988065
Tomečkova 890 Brno,16.6148493,49.2272885
Húskova 1044 Brno,16.6423097,49.1848737
Nad topoly 805 Brno,16.6582599,49.1334903
V rejích 894 Brno,16.6548644,49.1387771
Valchařská 1649 Brno,16.6409789,49.2165535
Hálkova 661 Brno,16.630396,49.2137447
Sládkova 1308 Brno,16.6251087,49.2203193
Novotného 1788 Brno,16.6248965,49.2203024
Fillova 111 Brno,16.6201111,49.2278964
K Rybníku 597 Brno,16.5714628,49.244704
Vlárská 1084 Brno,16.6746257,49.1821821
Za mostem 640 Brno,16.6237909,49.1803676
Rajhradská 398 Brno,16.59984,49.1615798
Rozhraní 612 Brno,16.5947584,49.1552866
Bohuňova 85 Brno,16.5788253,49.1659252
